ID,Read,Day,Session,Contract,Era,Side,Outcome,TF,Families,Time,Entry,Lo,Hi,ATR
read-000071-zone-0397,71,2022-05-03,ASIA,MNQ 06-22,in_sample,short,ambiguous_horizon,,1,1651701660000,13508.5,13498.25,13524.75,29.11808447323324
read-000071-zone-0401,71,2022-05-03,ASIA,MNQ 06-22,in_sample,short,hold,,2,1651701660000,13523.625,13512.75,13537.25,29.11808447323324
read-000071-zone-0403,71,2022-05-03,ASIA,MNQ 06-22,in_sample,short,hold,,3,1651702800000,13545,13534.75,13562.529521118307,29.11808447323324
read-000074-zone-0093,74,2022-05-04,ASIA,MNQ 06-22,in_sample,short,hold,,2,1651788420000,12898.75,12884.25,12918.25,34.22606009792382
read-000075-zone-0113,75,2022-05-05,LONDON,MNQ 06-22,in_sample,long,break,,3,1651820400000,12823.625,12817,12830.25,14.382578077999655
read-000075-zone-0125,75,2022-05-05,LONDON,MNQ 06-22,in_sample,short,hold,,2,1651820700000,12831.875,12828.4043554805,12842.25,14.382578077999655
read-000075-zone-0132,75,2022-05-05,LONDON,MNQ 06-22,in_sample,short,hold,,1,1651820940000,12836.375,12829.5,12843.75,14.382578077999655
read-000075-zone-0143,75,2022-05-05,LONDON,MNQ 06-22,in_sample,short,hold,,2,1651825200000,12843.375,12837.75,12852,14.382578077999655
read-000075-zone-0154,75,2022-05-05,LONDON,MNQ 06-22,in_sample,short,break,15m,3,1651825860000,12847.5,12840.69422736574,12854.30577263426,14.382578077999655
read-000076-zone-0054,76,2022-05-05,NY,MNQ 06-22,in_sample,long,hold,,3,1651843860000,12724.5,12712.5,12743.25,31.704697131036117
read-000076-zone-0067,76,2022-05-05,NY,MNQ 06-22,in_sample,short,break,15m,3,1651846680000,12748,12737.943947295984,12764,31.704697131036117
read-000076-zone-0069,76,2022-05-05,NY,MNQ 06-22,in_sample,short,break,15m,3,1651846680000,12763.5,12753.443947295984,12781.25,31.704697131036117
read-000076-zone-0079,76,2022-05-05,NY,MNQ 06-22,in_sample,short,hold,,2,1651843860000,12779.125,12770,12793.75,31.704697131036117
read-000076-zone-0087,76,2022-05-05,NY,MNQ 06-22,in_sample,short,hold,,3,1651843860000,12792.125,12781.25,12811.25,31.704697131036117
read-000076-zone-0127,76,2022-05-05,NY,MNQ 06-22,in_sample,short,hold,,3,1651846800000,12824.5,12817.193947295984,12841,31.704697131036117
read-000076-zone-0166,76,2022-05-05,NY,MNQ 06-22,in_sample,short,hold,,3,1651849140000,12863.25,12852,12883,31.704697131036117
read-000083-zone-0070,83,2022-05-07,ASIA,MNQ 06-22,in_sample,short,hold,,1,1652049480000,12636,12623.75,12652.25,28.998578748591907
read-000083-zone-0071,83,2022-05-07,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652050380000,12644.125,12632.5,12658,28.998578748591907
read-000084-zone-0051,84,2022-05-08,LONDON,MNQ 06-22,in_sample,long,hold,15m,2,1652080920000,12560.5,12553.627492035637,12567.5,14.120121337373297
read-000084-zone-0067,84,2022-05-08,LONDON,MNQ 06-22,in_sample,long,hold,,3,1652079660000,12573.875,12570.75,12584.25,14.120121337373297
read-000084-zone-0089,84,2022-05-08,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652079600000,12582.125,12576.75,12590.25,14.120121337373297
read-000084-zone-0094,84,2022-05-08,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652079960000,12585.25,12578.25,12592.280030334343,14.120121337373297
read-000084-zone-0099,84,2022-05-08,LONDON,MNQ 06-22,in_sample,long,hold,,1,1652079960000,12590.125,12583.75,12596.5,14.120121337373297
read-000084-zone-0105,84,2022-05-08,LONDON,MNQ 06-22,in_sample,long,hold,,3,1652079900000,12593.875,12589,12602.5,14.120121337373297
read-000085-zone-0031,85,2022-05-08,NY,MNQ 06-22,in_sample,long,hold,,2,1652103240000,12417.5,12416,12433,27.743906122304015
read-000085-zone-0033,85,2022-05-08,NY,MNQ 06-22,in_sample,long,hold,,2,1652103060000,12431.625,12425.064023469424,12444.25,27.743906122304015
read-000085-zone-0037,85,2022-05-08,NY,MNQ 06-22,in_sample,long,hold,,3,1652103480000,12449.375,12443.75,12469.539532156627,27.743906122304015
read-000085-zone-0039,85,2022-05-08,NY,MNQ 06-22,in_sample,short,break,5m,3,1652103300000,12466.75,12459.814023469424,12482,27.743906122304015
read-000085-zone-0042,85,2022-05-08,NY,MNQ 06-22,in_sample,short,hold,,2,1652103120000,12492.25,12491.25,12501,27.743906122304015
read-000085-zone-0057,85,2022-05-08,NY,MNQ 06-22,in_sample,short,hold,,3,1652103600000,12548.125,12539.5,12565.5,27.743906122304015
read-000086-zone-0031,86,2022-05-08,ASIA,MNQ 06-22,in_sample,long,break,,3,1652141460000,12189.25,12181.75,12206,26.497766126455144
read-000086-zone-0036,86,2022-05-08,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652133900000,12203.75,12196.75,12222,26.497766126455144
read-000086-zone-0039,86,2022-05-08,ASIA,MNQ 06-22,in_sample,long,ambiguous_horizon,,2,1652133780000,12215,12206,12232,26.497766126455144
read-000086-zone-0047,86,2022-05-08,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652133660000,12240.5,12229.5,12255.124441531614,26.497766126455144
read-000086-zone-0049,86,2022-05-08,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652133660000,12249.875,12240.5,12266.75,26.497766126455144
read-000087-zone-0225,87,2022-05-09,LONDON,MNQ 06-22,in_sample,long,break,,3,1652180640000,12323.125,12316,12331.394136391178,15.576545564711008
read-000087-zone-0255,87,2022-05-09,LONDON,MNQ 06-22,in_sample,long,hold,,1,1652168100000,12351.75,12345.75,12358,15.576545564711008
read-000087-zone-0266,87,2022-05-09,LONDON,MNQ 06-22,in_sample,long,hold,5m,2,1652166660000,12366.25,12361.75,12376.75,15.576545564711008
read-000087-zone-0271,87,2022-05-09,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652166300000,12373.25,12368,12379.25,15.576545564711008
read-000087-zone-0292,87,2022-05-09,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652166240000,12395.5,12388.5,12402.5,15.576545564711008
read-000088-zone-0251,88,2022-05-09,NY,MNQ 06-22,in_sample,long,break,,1,1652189760000,12451.5,12445.75,12462.75,21.510575016701203
read-000088-zone-0255,88,2022-05-09,NY,MNQ 06-22,in_sample,long,break,,1,1652189700000,12462.875,12457.75,12473.5,21.510575016701203
read-000088-zone-0264,88,2022-05-09,NY,MNQ 06-22,in_sample,long,break,,2,1652189700000,12473.375,12465,12482,21.510575016701203
read-000088-zone-0275,88,2022-05-09,NY,MNQ 06-22,in_sample,long,break,,2,1652189640000,12493.75,12491.25,12501,21.510575016701203
read-000089-zone-0177,89,2022-05-09,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652220060000,12314.375,12300.75,12328,28.385025411113453
read-000089-zone-0186,89,2022-05-09,ASIA,MNQ 06-22,in_sample,long,hold,,3,1652221680000,12320.375,12310.75,12338.75,28.385025411113453
read-000089-zone-0215,89,2022-05-09,ASIA,MNQ 06-22,in_sample,short,hold,,3,1652220120000,12344.875,12333.75,12362,28.385025411113453
read-000089-zone-0220,89,2022-05-09,ASIA,MNQ 06-22,in_sample,short,hold,,1,1652220480000,12351.625,12338.5,12364.75,28.385025411113453
read-000090-zone-0442,90,2022-05-10,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652253660000,12424.5,12419,12430,11.828426705127617
read-000090-zone-0460,90,2022-05-10,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652252460000,12437,12434.5,12444.75,11.828426705127617
read-000090-zone-0479,90,2022-05-10,LONDON,MNQ 06-22,in_sample,short,hold,,3,1652257080000,12447.25,12444,12453.75,11.828426705127617
read-000090-zone-0502,90,2022-05-10,LONDON,MNQ 06-22,in_sample,short,hold,,1,1652257440000,12453.75,12449.25,12460.5,11.828426705127617
read-000090-zone-0538,90,2022-05-10,LONDON,MNQ 06-22,in_sample,short,break,,2,1652257800000,12469.75,12465.25,12476.25,11.828426705127617
read-000091-zone-0024,91,2022-05-10,NY,MNQ 06-22,in_sample,long,hold,,2,1652276280000,12124.125,12123,12150,46.49223241236666
read-000091-zone-0025,91,2022-05-10,NY,MNQ 06-22,in_sample,long,hold,,2,1652276220000,12150,12149,12162.25,46.49223241236666
read-000091-zone-0034,91,2022-05-10,NY,MNQ 06-22,in_sample,long,break,,2,1652276040000,12224,12212.75,12244.75,46.49223241236666
read-000091-zone-0035,91,2022-05-10,NY,MNQ 06-22,in_sample,long,break,,2,1652276040000,12247.75,12235.5,12273,46.49223241236666
read-000091-zone-0041,91,2022-05-10,NY,MNQ 06-22,in_sample,short,hold,,2,1652275920000,12271.375,12269.5,12295.75,46.49223241236666
read-000091-zone-0049,91,2022-05-10,NY,MNQ 06-22,in_sample,short,hold,,2,1652275920000,12295,12291.5,12325.5,46.49223241236666
read-000092-zone-0034,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,5m,2,1652307060000,12001,11994.61931337473,12017,25.52274650108364
read-000092-zone-0041,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,,1,1652310060000,12012.75,12002.25,12026.75,25.52274650108364
read-000092-zone-0043,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,,3,1652312460000,12020.5,12008.75,12033.38068662527,25.52274650108364
read-000092-zone-0047,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,,1,1652312820000,12027.125,12015.5,12040.75,25.52274650108364
read-000092-zone-0048,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,,1,1652312880000,12030.875,12018.5,12043.25,25.52274650108364
read-000092-zone-0054,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652316300000,12044.875,12032.5,12057.5,25.52274650108364
read-000092-zone-0055,92,2022-05-10,ASIA,MNQ 06-22,in_sample,short,hold,,1,1652316600000,12050.375,12042.25,12066.75,25.52274650108364
read-000093-zone-0027,93,2022-05-11,LONDON,MNQ 06-22,in_sample,short,hold,15m,3,1652339820000,11923.25,11913.832052702697,11932.667947297303,21.756359539206162
read-000093-zone-0032,93,2022-05-11,LONDON,MNQ 06-22,in_sample,short,hold,,3,1652341740000,11949.125,11941,11961.5,21.756359539206162
read-000093-zone-0035,93,2022-05-11,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652341800000,11958.75,11953,11971,21.756359539206162
read-000094-zone-0039,94,2022-05-11,NY,MNQ 06-22,in_sample,long,break,,3,1652362380000,11775,11774,11803.733713358108,32.9172612168346
read-000094-zone-0043,94,2022-05-11,NY,MNQ 06-22,in_sample,long,break,,2,1652362380000,11791.75,11788.25,11820.75,32.9172612168346
read-000094-zone-0046,94,2022-05-11,NY,MNQ 06-22,in_sample,short,break,,3,1652362260000,11817.5,11804.25,11834.5,32.9172612168346
read-000094-zone-0053,94,2022-05-11,NY,MNQ 06-22,in_sample,short,hold,,3,1652362260000,11839.125,11830.25,11858.5,32.9172612168346
read-000094-zone-0062,94,2022-05-11,NY,MNQ 06-22,in_sample,short,hold,,3,1652362320000,11874.25,11871,11893.979315304208,32.9172612168346
read-000095-zone-0144,95,2022-05-11,ASIA,MNQ 06-22,in_sample,short,break,,2,1652392860000,11893.875,11882.25,11906.75,34.364886964556995
read-000096-zone-0481,96,2022-05-12,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652425560000,12068.625,12067,12077,15.002366466886278
read-000096-zone-0494,96,2022-05-12,LONDON,MNQ 06-22,in_sample,long,hold,,1,1652425380000,12077.25,12069.75,12084.75,15.002366466886278
read-000096-zone-0498,96,2022-05-12,LONDON,MNQ 06-22,in_sample,long,break,15m,1,1652425260000,12091,12083.660358322531,12098.339641677469,15.002366466886278
read-000096-zone-0501,96,2022-05-12,LONDON,MNQ 06-22,in_sample,long,break,,3,1652425260000,12095.5,12090.5,12104.250591616721,15.002366466886278
read-000096-zone-0510,96,2022-05-12,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652425980000,12106,12104.25,12116.000591616721,15.002366466886278
read-000096-zone-0518,96,2022-05-12,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652425260000,12122.75,12115.5,12130,15.002366466886278
read-000097-zone-0541,97,2022-05-12,NY,MNQ 06-22,in_sample,short,hold,,2,1652448720000,12147.625,12144,12158,15.817203476009615
read-000097-zone-0552,97,2022-05-12,NY,MNQ 06-22,in_sample,short,hold,5m,2,1652448720000,12162.5,12156.875,12172.25,15.817203476009615
read-000097-zone-0561,97,2022-05-12,NY,MNQ 06-22,in_sample,short,break,,3,1652449320000,12170.375,12167.139897401372,12181.860102598628,15.817203476009615
read-000097-zone-0567,97,2022-05-12,NY,MNQ 06-22,in_sample,short,break,,1,1652449380000,12179,12171.5,12186.5,15.817203476009615
read-000097-zone-0569,97,2022-05-12,NY,MNQ 06-22,in_sample,short,break,15m,2,1652449380000,12180.75,12173.389897401372,12188.110102598628,15.817203476009615
read-000104-zone-0504,104,2022-05-14,ASIA,MNQ 06-22,in_sample,long,break,,1,1652666460000,12353.875,12344.75,12366.5,22.242484881714198
read-000104-zone-0508,104,2022-05-14,ASIA,MNQ 06-22,in_sample,long,break,,1,1652666460000,12364.125,12353.75,12374.5,22.242484881714198
read-000104-zone-0512,104,2022-05-14,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652666160000,12370.875,12362,12381,22.242484881714198
read-000104-zone-0515,104,2022-05-14,ASIA,MNQ 06-22,in_sample,long,hold,,1,1652665800000,12377,12367.25,12387.5,22.242484881714198
read-000104-zone-0524,104,2022-05-14,ASIA,MNQ 06-22,in_sample,short,break,,2,1652652060000,12398.375,12393,12412.75,22.242484881714198
read-000105-zone-0254,105,2022-05-15,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652685060000,12265.375,12258,12272.75,16.13193564502593
read-000105-zone-0258,105,2022-05-15,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652684460000,12269.875,12264,12279,16.13193564502593
read-000105-zone-0260,105,2022-05-15,LONDON,MNQ 06-22,in_sample,long,break,,1,1652684880000,12276.375,12268.5,12284.25,16.13193564502593
read-000105-zone-0265,105,2022-05-15,LONDON,MNQ 06-22,in_sample,long,break,,1,1652684820000,12279.875,12273,12287.5,16.13193564502593
read-000105-zone-0272,105,2022-05-15,LONDON,MNQ 06-22,in_sample,short,hold,,1,1652686140000,12286.5,12280.5,12296,16.13193564502593
read-000105-zone-0288,105,2022-05-15,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652684700000,12302.125,12297,12312.5,16.13193564502593
read-000105-zone-0309,105,2022-05-15,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652687340000,12319.75,12313,12328.5,16.13193564502593
read-000106-zone-0251,106,2022-05-15,NY,MNQ 06-22,in_sample,short,break,,2,1652708400000,12318.25,12312.75,12330.5,19.533943355204105
read-000106-zone-0262,106,2022-05-15,NY,MNQ 06-22,in_sample,short,break,,1,1652708400000,12325,12316.25,12335.75,19.533943355204105
read-000106-zone-0282,106,2022-05-15,NY,MNQ 06-22,in_sample,short,hold,,2,1652707920000,12339.25,12331.5,12348.883485838802,19.533943355204105
read-000106-zone-0293,106,2022-05-15,NY,MNQ 06-22,in_sample,short,hold,15m,3,1652708460000,12344,12336.601660068418,12353.75,19.533943355204105
read-000106-zone-0298,106,2022-05-15,NY,MNQ 06-22,in_sample,short,hold,,1,1652708460000,12350.125,12343.25,12359.5,19.533943355204105
read-000106-zone-0301,106,2022-05-15,NY,MNQ 06-22,in_sample,short,hold,,2,1652708460000,12354.25,12344.75,12364.25,19.533943355204105
read-000107-zone-0141,107,2022-05-15,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652738580000,12229.875,12222,12237.75,17.30095815364172
read-000107-zone-0171,107,2022-05-15,ASIA,MNQ 06-22,in_sample,long,hold,,1,1652743980000,12239.375,12230.75,12248,17.30095815364172
read-000107-zone-0177,107,2022-05-15,ASIA,MNQ 06-22,in_sample,long,hold,,1,1652739720000,12242,12235,12251.5,17.30095815364172
read-000107-zone-0187,107,2022-05-15,ASIA,MNQ 06-22,in_sample,short,ambiguous_horizon,,2,1652738460000,12245.875,12238.75,12254.5,17.30095815364172
read-000107-zone-0198,107,2022-05-15,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652738460000,12250.875,12245,12262,17.30095815364172
read-000108-zone-0535,108,2022-05-16,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652771640000,12322.5,12318.5,12327.25,8.918290367503403
read-000108-zone-0558,108,2022-05-16,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652771520000,12326.375,12322.25,12331,8.918290367503403
read-000108-zone-0589,108,2022-05-16,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652770920000,12332.25,12329.75,12338,8.918290367503403
read-000108-zone-0607,108,2022-05-16,LONDON,MNQ 06-22,in_sample,long,hold,,1,1652770860000,12335.875,12332.75,12341.25,8.918290367503403
read-000109-zone-0357,109,2022-05-16,NY,MNQ 06-22,in_sample,long,hold,,2,1652795700000,12445.125,12441.75,12451,20.952954653929933
read-000109-zone-0368,109,2022-05-16,NY,MNQ 06-22,in_sample,long,hold,,3,1652794260000,12471.125,12466,12482,20.952954653929933
read-000109-zone-0388,109,2022-05-16,NY,MNQ 06-22,in_sample,short,break,5m,3,1652794440000,12494.5,12489.261761336518,12504,20.952954653929933
read-000109-zone-0394,109,2022-05-16,NY,MNQ 06-22,in_sample,short,hold,,2,1652794260000,12507.5,12502.41193997875,12519.25,20.952954653929933
read-000110-zone-0591,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652835960000,12531.5,12524.5,12540.25,17.32650558082638
read-000110-zone-0614,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652830620000,12549.75,12542.75,12559.25,17.32650558082638
read-000110-zone-0615,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,ambiguous_horizon,,1,1652830620000,12552.875,12544.75,12561,17.32650558082638
read-000110-zone-0618,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,hold,,1,1652829000000,12556,12547.75,12564.25,17.32650558082638
read-000110-zone-0623,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,hold,,1,1652828340000,12559.75,12552,12569,17.32650558082638
read-000110-zone-0628,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,hold,,1,1652828160000,12565.625,12560,12574,17.32650558082638
read-000110-zone-0634,110,2022-05-16,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652826360000,12575,12571.668373604793,12583.081626395207,17.32650558082638
read-000111-zone-0490,111,2022-05-17,LONDON,MNQ 06-22,in_sample,long,hold,,2,1652857320000,12498.875,12494.75,12504,10.996453142906779
read-000111-zone-0527,111,2022-05-17,LONDON,MNQ 06-22,in_sample,short,hold,5m,2,1652857800000,12516.5,12511.273032879877,12521.726967120123,10.996453142906779
read-000111-zone-0531,111,2022-05-17,LONDON,MNQ 06-22,in_sample,short,hold,15m,2,1652857800000,12518.5,12513.273032879877,12523.726967120123,10.996453142906779
read-000111-zone-0542,111,2022-05-17,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652868060000,12522.75,12519.25,12528.75,10.996453142906779
read-000111-zone-0545,111,2022-05-17,LONDON,MNQ 06-22,in_sample,short,hold,,1,1652868120000,12526.25,12521.75,12531.25,10.996453142906779
read-000112-zone-0148,112,2022-05-17,NY,MNQ 06-22,in_sample,long,hold,,2,1652880660000,12345.75,12339,12354.25,15.459533630068401
read-000112-zone-0175,112,2022-05-17,NY,MNQ 06-22,in_sample,short,break,,1,1652880780000,12379.375,12374.5,12388.75,15.459533630068401
read-000112-zone-0188,112,2022-05-17,NY,MNQ 06-22,in_sample,short,hold,,2,1652880840000,12398.125,12395.25,12405,15.459533630068401
read-000113-zone-0029,113,2022-05-17,ASIA,MNQ 06-22,in_sample,long,hold,,2,1652911380000,11890.5,11888.25,11901,24.194819348212782
read-000113-zone-0037,113,2022-05-17,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652911260000,11915.125,11904.5,11928.25,24.194819348212782
read-000113-zone-0038,113,2022-05-17,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652911320000,11921.625,11912.75,11933.75,24.194819348212782
read-000113-zone-0045,113,2022-05-17,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652930700000,11949.125,11940,11963.25,24.194819348212782
read-000114-zone-0090,114,2022-05-18,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652943960000,11895.125,11893.5,11904,16.495093035341238
read-000114-zone-0095,114,2022-05-18,LONDON,MNQ 06-22,in_sample,short,hold,,2,1652943660000,11904,11899.75,11910.75,16.495093035341238
read-000115-zone-0070,115,2022-05-18,NY,MNQ 06-22,in_sample,long,hold,,2,1652968080000,11811.875,11806.25,11823.72231316273,24.88925265092601
read-000115-zone-0091,115,2022-05-18,NY,MNQ 06-22,in_sample,long,break,,3,1652967960000,11846.375,11838.25,11860,24.88925265092601
read-000116-zone-0141,116,2022-05-18,ASIA,MNQ 06-22,in_sample,long,hold,,3,1652998680000,11893.25,11882,11907.75,25.937792465420348
read-000116-zone-0193,116,2022-05-18,ASIA,MNQ 06-22,in_sample,short,hold,,2,1652997780000,11923.75,11914.5,11940.25,25.937792465420348
read-000117-zone-0390,117,2022-05-19,LONDON,MNQ 06-22,in_sample,long,hold,,1,1653030480000,11977.375,11971.5,11983.75,13.872329507617208
