rowid,symbol,tf,open_time_ms,o,h,l,c,v,convention
433072,MNQ,1m,1788218640000,29489.0,29489.0,29486.5,29489.0,150.0,
433073,MNQ,1m,1788218700000,29489.75,29491.75,29488.75,29491.75,201.0,
433074,MNQ,1m,1788218760000,29491.75,29496.75,29491.5,29496.0,479.0,
433075,MNQ,1m,1788218820000,29495.75,29498.0,29492.75,29497.0,481.0,
433076,MNQ,1m,1788218880000,29497.75,29499.75,29495.5,29497.5,164.0,
433077,MNQ,1m,1788218940000,29497.25,29498.0,29494.75,29497.0,187.0,
433078,MNQ,1m,1788219000000,29497.0,29503.75,29494.5,29503.5,549.0,
433079,MNQ,1m,1788219060000,29504.0,29517.5,29501.0,29504.0,1442.0,
433080,MNQ,1m,1788219120000,29504.25,29506.25,29503.5,29505.25,238.0,
433081,MNQ,1m,1788219180000,29505.25,29506.0,29503.0,29506.0,268.0,
433082,MNQ,1m,1788219240000,29505.75,29513.0,29504.5,29508.25,718.0,
433083,MNQ,1m,1788219300000,29508.25,29514.0,29506.5,29512.5,548.0,
433084,MNQ,1m,1788219360000,29512.75,29514.75,29509.5,29510.5,435.0,
433085,MNQ,1m,1788219420000,29510.25,29511.0,29508.75,29510.25,206.0,
433086,MNQ,1m,1788219480000,29510.5,29510.75,29498.25,29498.5,878.0,
433087,MNQ,1m,1788219540000,29498.5,29506.0,29493.25,29500.75,1142.0,
433088,MNQ,1m,1788219600000,29501.5,29502.5,29500.25,29501.5,268.0,
433089,MNQ,1m,1788219660000,29501.0,29507.75,29501.0,29505.75,402.0,
433090,MNQ,1m,1788219720000,29505.25,29508.5,29505.25,29507.75,419.0,
433091,MNQ,1m,1788219780000,29507.5,29508.0,29501.0,29502.5,353.0,
433092,MNQ,1m,1788219840000,29502.25,29512.5,29501.75,29510.5,686.0,
433093,MNQ,1m,1788219900000,29510.25,29517.25,29504.0,29515.5,1118.0,
433094,MNQ,1m,1788219960000,29515.25,29519.5,29513.0,29516.25,987.0,
433095,MNQ,1m,1788220020000,29516.5,29516.75,29502.0,29505.0,1022.0,
433096,MNQ,1m,1788220080000,29504.5,29511.0,29503.25,29509.75,392.0,
433097,MNQ,1m,1788220140000,29509.75,29510.5,29504.5,29506.25,507.0,
433098,MNQ,1m,1788220200000,29506.25,29508.25,29502.75,29508.0,434.0,
433099,MNQ,1m,1788220260000,29508.0,29511.0,29504.75,29509.5,358.0,
433100,MNQ,1m,1788220320000,29509.5,29512.0,29508.25,29510.0,434.0,
433101,MNQ,1m,1788220380000,29509.75,29509.75,29505.75,29508.5,239.0,
433102,MNQ,1m,1788220440000,29508.5,29509.0,29503.0,29503.5,356.0,
433103,MNQ,1m,1788220500000,29503.25,29506.25,29501.25,29503.0,445.0,
433104,MNQ,1m,1788220560000,29503.0,29503.75,29499.25,29500.75,606.0,
433105,MNQ,1m,1788220620000,29501.0,29503.0,29496.75,29503.0,875.0,
433106,MNQ,1m,1788220680000,29502.75,29503.0,29499.75,29501.25,308.0,
433107,MNQ,1m,1788220740000,29501.0,29502.75,29499.25,29500.75,309.0,
433108,MNQ,1m,1788220800000,29501.25,29516.0,29480.75,29484.25,4611.0,
433109,MNQ,1m,1788220860000,29484.75,29490.75,29480.25,29484.25,1928.0,
433110,MNQ,1m,1788220920000,29484.25,29496.0,29481.0,29492.5,1406.0,
433111,MNQ,1m,1788220980000,29492.5,29504.25,29488.5,29489.5,1682.0,
433112,MNQ,1m,1788221040000,29488.5,29501.75,29487.5,29501.0,1044.0,
433113,MNQ,1m,1788221100000,29500.75,29518.0,29498.5,29509.5,3165.0,
433114,MNQ,1m,1788221160000,29509.25,29510.75,29496.75,29498.0,1571.0,
433115,MNQ,1m,1788221220000,29498.25,29509.0,29498.25,29507.5,990.0,
433116,MNQ,1m,1788221280000,29507.25,29516.75,29507.0,29515.0,1574.0,
433117,MNQ,1m,1788221340000,29515.25,29522.5,29513.75,29517.75,1694.0,
433118,MNQ,1m,1788221400000,29517.5,29517.5,29507.5,29513.25,1414.0,
433119,MNQ,1m,1788221460000,29512.75,29515.25,29502.75,29508.0,969.0,
433120,MNQ,1m,1788221520000,29507.75,29510.25,29499.5,29501.75,1194.0,
433121,MNQ,1m,1788221580000,29501.5,29503.25,29487.0,29492.0,1961.0,
433122,MNQ,1m,1788221640000,29492.25,29492.5,29487.75,29489.5,597.0,
433123,MNQ,1m,1788221700000,29489.5,29492.75,29477.0,29482.0,2173.0,
433124,MNQ,1m,1788221760000,29482.75,29502.25,29478.25,29502.0,2371.0,
433125,MNQ,1m,1788221820000,29501.25,29508.5,29495.5,29496.25,1896.0,
433126,MNQ,1m,1788221880000,29496.5,29501.75,29495.25,29500.0,782.0,
433127,MNQ,1m,1788221940000,29500.25,29513.0,29499.25,29512.25,1303.0,
433128,MNQ,1m,1788222000000,29512.75,29516.0,29510.5,29515.5,916.0,
433129,MNQ,1m,1788222060000,29515.25,29516.75,29510.5,29512.0,693.0,
433130,MNQ,1m,1788222120000,29512.25,29518.75,29504.75,29506.75,1121.0,
433131,MNQ,1m,1788222180000,29507.5,29512.25,29506.25,29509.25,613.0,
433132,MNQ,1m,1788222240000,29508.75,29510.75,29502.25,29503.75,847.0,
433133,MNQ,1m,1788222300000,29503.25,29506.75,29501.25,29503.75,770.0,
433134,MNQ,1m,1788222360000,29503.75,29512.0,29502.75,29511.0,728.0,
433135,MNQ,1m,1788222420000,29511.0,29515.0,29499.0,29499.5,1093.0,
433136,MNQ,1m,1788222480000,29499.5,29508.75,29497.0,29503.5,891.0,
433137,MNQ,1m,1788222540000,29503.5,29503.5,29496.25,29501.5,703.0,
433138,MNQ,1m,1788222600000,29500.75,29517.5,29500.25,29516.5,1172.0,
433139,MNQ,1m,1788222660000,29516.5,29519.5,29511.75,29513.25,958.0,
433140,MNQ,1m,1788222720000,29513.25,29513.75,29488.0,29489.25,1955.0,
433141,MNQ,1m,1788222780000,29489.5,29491.25,29484.25,29489.5,1471.0,
433142,MNQ,1m,1788222840000,29489.25,29494.5,29485.25,29492.25,1032.0,
433143,MNQ,1m,1788222900000,29492.0,29492.25,29485.5,29488.25,538.0,
433144,MNQ,1m,1788222960000,29488.75,29493.0,29486.0,29487.5,688.0,
433145,MNQ,1m,1788223020000,29487.25,29492.0,29486.75,29489.5,395.0,
433146,MNQ,1m,1788223080000,29489.0,29491.75,29486.25,29487.75,518.0,
433147,MNQ,1m,1788223140000,29487.75,29491.0,29486.25,29487.75,423.0,
433148,MNQ,1m,1788223200000,29488.0,29501.0,29485.5,29501.0,1004.0,
433149,MNQ,1m,1788223260000,29500.5,29504.5,29496.25,29499.5,1114.0,
433150,MNQ,1m,1788223320000,29499.5,29508.25,29497.75,29506.0,1013.0,
433151,MNQ,1m,1788223380000,29506.0,29506.5,29496.75,29501.0,825.0,
433152,MNQ,1m,1788223440000,29500.5,29503.5,29499.0,29501.5,270.0,
433153,MNQ,1m,1788223500000,29502.25,29505.5,29501.5,29503.25,531.0,
433154,MNQ,1m,1788223560000,29504.0,29505.0,29492.5,29497.75,1173.0,
433155,MNQ,1m,1788223620000,29498.5,29503.5,29496.75,29501.5,323.0,
433156,MNQ,1m,1788223680000,29502.0,29508.5,29501.25,29505.5,612.0,
433157,MNQ,1m,1788223740000,29506.0,29506.0,29498.0,29504.5,517.0,
433158,MNQ,1m,1788223800000,29505.0,29506.0,29494.5,29497.75,661.0,
433159,MNQ,1m,1788223860000,29498.0,29499.75,29494.25,29496.5,510.0,
433160,MNQ,1m,1788223920000,29496.0,29501.0,29495.5,29497.0,508.0,
433161,MNQ,1m,1788223980000,29496.75,29502.75,29496.75,29501.5,457.0,
433162,MNQ,1m,1788224040000,29501.25,29502.0,29497.0,29499.0,331.0,
433163,MNQ,1m,1788224100000,29499.25,29499.25,29492.0,29495.5,650.0,
433164,MNQ,1m,1788224160000,29496.5,29498.75,29495.0,29496.25,213.0,
433165,MNQ,1m,1788224220000,29496.5,29501.75,29493.75,29499.5,447.0,
433166,MNQ,1m,1788224280000,29499.25,29500.0,29496.5,29497.5,191.0,
433167,MNQ,1m,1788224340000,29497.25,29508.0,29495.75,29506.75,607.0,
433168,MNQ,1m,1788224400000,29506.25,29513.25,29503.0,29512.5,1292.0,
433169,MNQ,1m,1788224460000,29512.25,29514.75,29503.25,29504.5,1077.0,
433170,MNQ,1m,1788224520000,29504.75,29508.75,29501.5,29507.25,741.0,
433171,MNQ,1m,1788224580000,29507.0,29512.75,29507.0,29508.75,480.0,
433172,MNQ,1m,1788224640000,29509.75,29511.75,29505.75,29510.0,404.0,
433173,MNQ,1m,1788224700000,29510.0,29512.75,29508.25,29509.0,289.0,
433174,MNQ,1m,1788224760000,29510.0,29512.5,29498.75,29501.25,1214.0,
433175,MNQ,1m,1788224820000,29500.75,29501.5,29492.0,29493.75,1172.0,
433176,MNQ,1m,1788224880000,29494.25,29508.0,29491.75,29506.25,904.0,
433177,MNQ,1m,1788224940000,29506.75,29511.0,29502.5,29505.5,598.0,
433178,MNQ,1m,1788225000000,29504.75,29512.75,29502.25,29512.75,472.0,
433179,MNQ,1m,1788225060000,29512.75,29513.0,29500.5,29500.5,761.0,
433180,MNQ,1m,1788225120000,29502.0,29506.25,29498.5,29505.0,1020.0,
433181,MNQ,1m,1788225180000,29505.25,29507.75,29500.0,29507.0,374.0,
433182,MNQ,1m,1788225240000,29507.25,29514.0,29506.0,29512.0,625.0,
433183,MNQ,1m,1788225300000,29513.0,29513.5,29507.25,29510.75,610.0,
433184,MNQ,1m,1788225360000,29511.25,29515.75,29510.5,29512.5,687.0,
433185,MNQ,1m,1788225420000,29512.25,29515.25,29510.0,29511.75,380.0,
433186,MNQ,1m,1788225480000,29512.0,29516.5,29511.0,29516.0,432.0,
433187,MNQ,1m,1788225540000,29516.0,29516.0,29511.5,29513.5,286.0,
433188,MNQ,1m,1788225600000,29513.5,29516.5,29508.25,29510.0,523.0,
433189,MNQ,1m,1788225660000,29510.5,29511.0,29504.0,29505.25,825.0,
433190,MNQ,1m,1788225720000,29505.5,29510.25,29504.25,29508.25,439.0,
433191,MNQ,1m,1788225780000,29508.25,29512.75,29507.75,29510.25,366.0,
433192,MNQ,1m,1788225840000,29510.25,29512.75,29505.0,29507.5,484.0,
433193,MNQ,1m,1788225900000,29507.25,29507.25,29481.5,29483.0,2677.0,
433194,MNQ,1m,1788225960000,29483.0,29486.75,29477.5,29484.25,2026.0,
433195,MNQ,1m,1788226020000,29484.0,29488.0,29480.0,29487.5,1065.0,
433196,MNQ,1m,1788226080000,29487.0,29489.25,29481.0,29483.75,955.0,
433197,MNQ,1m,1788226140000,29483.5,29485.75,29479.5,29484.0,723.0,
433198,MNQ,1m,1788226200000,29483.5,29487.0,29475.0,29482.25,1841.0,
433199,MNQ,1m,1788226260000,29482.25,29486.5,29480.25,29486.0,800.0,
433200,MNQ,1m,1788226320000,29486.0,29490.5,29483.5,29486.5,840.0,
433201,MNQ,1m,1788226380000,29487.5,29488.5,29481.25,29488.25,840.0,
433202,MNQ,1m,1788226440000,29488.25,29506.5,29486.25,29505.75,2112.0,
433203,MNQ,1m,1788226500000,29505.75,29508.5,29502.0,29507.75,1125.0,
433204,MNQ,1m,1788226560000,29507.75,29509.75,29503.25,29508.0,673.0,
433205,MNQ,1m,1788226620000,29508.25,29515.5,29501.0,29503.5,1927.0,
433206,MNQ,1m,1788226680000,29503.75,29503.75,29491.25,29497.75,1210.0,
433207,MNQ,1m,1788226740000,29497.75,29505.25,29495.25,29500.25,680.0,
433208,MNQ,1m,1788226800000,29499.25,29503.25,29498.0,29500.75,435.0,
433209,MNQ,1m,1788226860000,29500.5,29500.5,29494.75,29496.25,319.0,
433210,MNQ,1m,1788226920000,29496.0,29500.0,29495.25,29499.5,312.0,
433211,MNQ,1m,1788226980000,29499.5,29506.25,29498.5,29504.5,563.0,
433212,MNQ,1m,1788227040000,29504.5,29508.25,29504.5,29507.5,383.0,
433213,MNQ,1m,1788227100000,29507.5,29511.0,29505.0,29506.75,514.0,
433214,MNQ,1m,1788227160000,29507.0,29507.25,29502.5,29503.75,366.0,
433215,MNQ,1m,1788227220000,29504.5,29511.0,29504.25,29506.0,469.0,
433216,MNQ,1m,1788227280000,29506.0,29507.5,29504.0,29504.25,209.0,
433217,MNQ,1m,1788227340000,29504.25,29505.75,29502.5,29505.0,292.0,
433218,MNQ,1m,1788227400000,29505.0,29507.0,29503.25,29505.5,229.0,
433219,MNQ,1m,1788227460000,29505.75,29506.25,29503.25,29506.25,218.0,
433220,MNQ,1m,1788227520000,29505.5,29507.0,29501.0,29504.25,440.0,
433221,MNQ,1m,1788227580000,29504.5,29504.75,29500.5,29501.5,192.0,
433222,MNQ,1m,1788227640000,29501.75,29503.5,29491.0,29491.75,831.0,
433223,MNQ,1m,1788227700000,29491.75,29497.0,29490.0,29495.5,768.0,
433224,MNQ,1m,1788227760000,29495.0,29499.75,29492.25,29498.75,370.0,
433225,MNQ,1m,1788227820000,29499.0,29503.75,29495.75,29499.0,564.0,
433226,MNQ,1m,1788227880000,29498.5,29505.25,29495.5,29503.75,510.0,
433227,MNQ,1m,1788227940000,29503.75,29504.5,29499.0,29499.5,300.0,
433228,MNQ,1m,1788228000000,29499.0,29503.25,29496.5,29502.5,398.0,
433229,MNQ,1m,1788228060000,29503.25,29503.5,29492.75,29493.5,682.0,
433230,MNQ,1m,1788228120000,29493.0,29499.75,29492.5,29493.5,419.0,
433231,MNQ,1m,1788228180000,29492.75,29498.0,29491.75,29497.5,373.0,
433232,MNQ,1m,1788228240000,29497.75,29500.75,29495.5,29496.5,487.0,
433233,MNQ,1m,1788228300000,29496.25,29497.25,29487.75,29488.0,615.0,
433234,MNQ,1m,1788228360000,29487.75,29491.0,29485.25,29485.75,784.0,
433235,MNQ,1m,1788228420000,29485.5,29492.0,29483.5,29490.0,808.0,
433236,MNQ,1m,1788228480000,29490.5,29491.75,29484.75,29487.25,393.0,
433237,MNQ,1m,1788228540000,29487.25,29488.25,29482.25,29484.25,597.0,
433238,MNQ,1m,1788228600000,29484.25,29484.25,29477.5,29479.75,1265.0,
433239,MNQ,1m,1788228660000,29479.75,29482.25,29477.0,29478.5,629.0,
433240,MNQ,1m,1788228720000,29478.0,29482.0,29477.75,29482.0,368.0,
433241,MNQ,1m,1788228780000,29481.5,29482.75,29475.25,29477.75,568.0,
433242,MNQ,1m,1788228840000,29477.5,29481.0,29475.75,29480.75,556.0,
433243,MNQ,1m,1788228900000,29480.75,29484.5,29479.0,29481.25,643.0,
433244,MNQ,1m,1788228960000,29481.25,29482.25,29476.0,29478.75,422.0,
433245,MNQ,1m,1788229020000,29478.5,29482.25,29478.25,29481.0,248.0,
433246,MNQ,1m,1788229080000,29481.25,29483.5,29478.75,29481.5,363.0,
433247,MNQ,1m,1788229140000,29481.25,29483.25,29480.0,29483.25,192.0,
433248,MNQ,1m,1788229200000,29483.5,29486.25,29482.0,29483.0,674.0,
433249,MNQ,1m,1788229260000,29482.0,29482.25,29475.25,29478.5,679.0,
433250,MNQ,1m,1788229320000,29478.25,29480.0,29477.75,29478.75,252.0,
433251,MNQ,1m,1788229380000,29478.5,29479.5,29465.5,29474.0,1157.0,
433252,MNQ,1m,1788229440000,29474.5,29479.25,29472.75,29476.5,783.0,
433253,MNQ,1m,1788229500000,29476.5,29476.5,29465.0,29465.5,1126.0,
433254,MNQ,1m,1788229560000,29465.75,29468.25,29461.0,29462.25,1409.0,
433255,MNQ,1m,1788229620000,29462.0,29463.75,29459.25,29461.5,823.0,
433256,MNQ,1m,1788229680000,29461.75,29462.5,29453.0,29454.25,1467.0,
433257,MNQ,1m,1788229740000,29453.75,29460.5,29452.25,29460.0,1055.0,
433258,MNQ,1m,1788229800000,29460.0,29470.5,29458.5,29469.25,1671.0,
433259,MNQ,1m,1788229860000,29469.0,29469.25,29459.75,29464.75,791.0,
433260,MNQ,1m,1788229920000,29464.5,29472.5,29463.75,29467.25,1015.0,
433261,MNQ,1m,1788229980000,29467.75,29470.0,29465.0,29468.0,441.0,
433262,MNQ,1m,1788230040000,29467.5,29468.25,29459.75,29462.75,785.0,
433263,MNQ,1m,1788230100000,29462.0,29462.5,29448.0,29451.25,1658.0,
433264,MNQ,1m,1788230160000,29451.0,29454.75,29446.5,29448.0,1193.0,
433265,MNQ,1m,1788230220000,29448.5,29449.75,29446.5,29447.0,718.0,
433266,MNQ,1m,1788230280000,29447.0,29450.75,29445.25,29447.75,633.0,
433267,MNQ,1m,1788230340000,29448.25,29448.75,29440.0,29442.75,1068.0,
433268,MNQ,1m,1788230400000,29443.0,29445.0,29437.5,29443.0,1138.0,
433269,MNQ,1m,1788230460000,29442.5,29443.75,29438.25,29442.0,653.0,
433270,MNQ,1m,1788230520000,29441.75,29442.75,29437.0,29437.0,791.0,
433271,MNQ,1m,1788230580000,29437.25,29440.25,29435.75,29438.25,658.0,
433272,MNQ,1m,1788230640000,29438.5,29442.5,29435.75,29438.25,652.0,
433273,MNQ,1m,1788230700000,29438.75,29440.5,29436.25,29436.75,613.0,
433274,MNQ,1m,1788230760000,29437.75,29446.75,29437.5,29445.25,938.0,
433275,MNQ,1m,1788230820000,29445.75,29452.75,29445.5,29448.5,1155.0,
433276,MNQ,1m,1788230880000,29448.75,29454.75,29447.75,29454.0,768.0,
433277,MNQ,1m,1788230940000,29453.75,29454.0,29448.75,29450.0,675.0,
433278,MNQ,1m,1788231000000,29450.5,29453.5,29450.0,29451.5,371.0,
433279,MNQ,1m,1788231060000,29451.5,29453.0,29450.25,29452.0,162.0,
433280,MNQ,1m,1788231120000,29451.0,29454.25,29450.5,29452.25,361.0,
433281,MNQ,1m,1788231180000,29452.25,29458.5,29450.25,29455.5,745.0,
433282,MNQ,1m,1788231240000,29455.5,29458.0,29454.0,29456.75,369.0,
433283,MNQ,1m,1788231300000,29456.75,29461.75,29454.25,29461.5,551.0,
433284,MNQ,1m,1788231360000,29461.75,29471.75,29461.0,29469.75,1410.0,
433285,MNQ,1m,1788231420000,29469.5,29485.75,29468.5,29483.0,2165.0,
433286,MNQ,1m,1788231480000,29482.75,29484.75,29479.0,29483.5,1010.0,
433287,MNQ,1m,1788231540000,29484.0,29492.75,29483.5,29491.75,2123.0,
433288,MNQ,1m,1788231600000,29491.75,29494.0,29479.5,29480.75,2173.0,
433289,MNQ,1m,1788231660000,29480.25,29487.25,29476.5,29478.75,1436.0,
433290,MNQ,1m,1788231720000,29479.25,29482.25,29476.75,29481.75,562.0,
433291,MNQ,1m,1788231780000,29481.75,29481.75,29471.75,29473.0,1159.0,
433292,MNQ,1m,1788231840000,29473.5,29477.5,29470.75,29472.5,658.0,
433293,MNQ,1m,1788231900000,29472.25,29480.75,29471.75,29475.5,749.0,
433294,MNQ,1m,1788231960000,29476.0,29478.25,29472.75,29475.75,370.0,
433295,MNQ,1m,1788232020000,29476.25,29477.5,29474.25,29475.25,247.0,
433296,MNQ,1m,1788232080000,29475.25,29475.5,29467.5,29469.0,780.0,
433297,MNQ,1m,1788232140000,29469.5,29474.5,29468.75,29472.5,488.0,
433298,MNQ,1m,1788232200000,29472.5,29478.0,29470.25,29477.25,554.0,
433299,MNQ,1m,1788232260000,29477.25,29478.5,29470.75,29471.75,413.0,
433300,MNQ,1m,1788232320000,29472.0,29475.5,29470.5,29470.75,400.0,
433301,MNQ,1m,1788232380000,29470.75,29473.5,29468.25,29468.75,390.0,
433302,MNQ,1m,1788232440000,29468.75,29473.5,29468.5,29471.5,285.0,
433303,MNQ,1m,1788232500000,29471.25,29475.0,29467.25,29472.75,496.0,
433304,MNQ,1m,1788232560000,29472.5,29477.25,29470.75,29472.75,372.0,
433305,MNQ,1m,1788232620000,29472.5,29472.75,29467.25,29469.5,378.0,
433306,MNQ,1m,1788232680000,29470.5,29476.0,29467.75,29470.75,423.0,
433307,MNQ,1m,1788232740000,29470.5,29472.25,29469.0,29471.0,163.0,
433308,MNQ,1m,1788232800000,29471.0,29472.0,29467.5,29469.25,262.0,
433309,MNQ,1m,1788232860000,29469.25,29471.5,29465.0,29471.25,594.0,
433310,MNQ,1m,1788232920000,29470.75,29471.5,29466.0,29468.25,347.0,
433311,MNQ,1m,1788232980000,29468.5,29472.0,29467.5,29468.0,516.0,
433312,MNQ,1m,1788233040000,29467.75,29470.5,29463.25,29467.0,531.0,
433313,MNQ,1m,1788233100000,29467.5,29470.25,29465.25,29468.5,502.0,
433314,MNQ,1m,1788233160000,29468.5,29468.75,29459.5,29463.75,1104.0,
433315,MNQ,1m,1788233220000,29464.0,29474.75,29464.0,29472.5,919.0,
433316,MNQ,1m,1788233280000,29472.5,29473.75,29468.5,29469.0,474.0,
433317,MNQ,1m,1788233340000,29469.25,29471.75,29463.25,29465.0,682.0,
433318,MNQ,1m,1788233400000,29465.75,29469.0,29460.5,29467.0,790.0,
433319,MNQ,1m,1788233460000,29467.75,29471.25,29466.75,29468.5,400.0,
433320,MNQ,1m,1788233520000,29468.5,29475.25,29468.0,29471.25,831.0,
433321,MNQ,1m,1788233580000,29471.0,29473.5,29468.0,29469.0,220.0,
433322,MNQ,1m,1788233640000,29468.75,29472.0,29467.75,29470.0,245.0,
433323,MNQ,1m,1788233700000,29469.5,29473.25,29466.0,29471.25,426.0,
433324,MNQ,1m,1788233760000,29471.75,29474.5,29470.0,29473.5,385.0,
433325,MNQ,1m,1788233820000,29472.75,29484.75,29472.25,29477.25,1168.0,
433326,MNQ,1m,1788233880000,29477.5,29477.75,29475.25,29476.5,248.0,
433327,MNQ,1m,1788233940000,29476.25,29477.25,29474.25,29476.5,246.0,
433328,MNQ,1m,1788234000000,29476.5,29480.75,29473.5,29478.25,816.0,
433329,MNQ,1m,1788234060000,29478.5,29483.5,29475.5,29481.0,414.0,
433330,MNQ,1m,1788234120000,29480.75,29483.75,29478.0,29479.75,458.0,
433331,MNQ,1m,1788234180000,29479.25,29479.75,29476.5,29477.75,231.0,
433332,MNQ,1m,1788234240000,29478.75,29479.5,29477.25,29477.5,99.0,
433333,MNQ,1m,1788234300000,29477.25,29481.25,29475.0,29479.25,372.0,
433334,MNQ,1m,1788234360000,29479.0,29484.0,29476.25,29483.0,445.0,
433335,MNQ,1m,1788234420000,29483.0,29483.0,29479.0,29481.5,283.0,
433336,MNQ,1m,1788234480000,29481.0,29483.5,29480.0,29483.25,198.0,
433337,MNQ,1m,1788234540000,29483.25,29487.25,29481.5,29485.25,537.0,
433338,MNQ,1m,1788234600000,29485.25,29488.5,29483.0,29483.25,614.0,
433339,MNQ,1m,1788234660000,29483.5,29487.25,29482.5,29487.0,300.0,
433340,MNQ,1m,1788234720000,29487.5,29487.5,29479.5,29483.5,366.0,
433341,MNQ,1m,1788234780000,29484.0,29485.75,29482.75,29483.0,144.0,
433342,MNQ,1m,1788234840000,29482.75,29483.75,29480.0,29481.5,270.0,
433343,MNQ,1m,1788234900000,29481.0,29483.0,29480.25,29480.75,147.0,
433344,MNQ,1m,1788234960000,29480.5,29483.75,29480.25,29482.0,124.0,
433345,MNQ,1m,1788235020000,29481.5,29482.0,29479.75,29479.75,117.0,
433346,MNQ,1m,1788235080000,29480.0,29483.0,29478.75,29483.0,229.0,
433347,MNQ,1m,1788235140000,29483.0,29487.25,29482.5,29486.5,338.0,
433348,MNQ,1m,1788235200000,29486.25,29496.25,29482.75,29493.25,1262.0,
433349,MNQ,1m,1788235260000,29493.0,29498.25,29492.75,29497.75,823.0,
433350,MNQ,1m,1788235320000,29497.75,29497.75,29492.5,29493.5,515.0,
433351,MNQ,1m,1788235380000,29493.25,29494.75,29485.0,29486.5,975.0,
433352,MNQ,1m,1788235440000,29486.0,29492.0,29484.5,29486.5,931.0,
433353,MNQ,1m,1788235500000,29486.5,29490.75,29485.5,29487.25,360.0,
433354,MNQ,1m,1788235560000,29487.75,29491.0,29484.75,29486.75,365.0,
433355,MNQ,1m,1788235620000,29485.0,29487.75,29483.5,29484.75,268.0,
433356,MNQ,1m,1788235680000,29484.5,29488.5,29483.5,29487.5,299.0,
433357,MNQ,1m,1788235740000,29486.5,29486.5,29481.5,29485.25,299.0,
433358,MNQ,1m,1788235800000,29485.5,29489.75,29483.5,29489.0,337.0,
433359,MNQ,1m,1788235860000,29489.0,29491.0,29487.75,29489.5,280.0,
433360,MNQ,1m,1788235920000,29489.25,29490.25,29485.0,29490.0,278.0,
433361,MNQ,1m,1788235980000,29489.75,29490.25,29488.0,29488.5,124.0,
433362,MNQ,1m,1788236040000,29489.0,29492.75,29487.5,29488.5,350.0,
433363,MNQ,1m,1788236100000,29489.0,29490.0,29486.5,29489.25,156.0,
433364,MNQ,1m,1788236160000,29489.25,29496.75,29488.5,29494.25,559.0,
433365,MNQ,1m,1788236220000,29494.75,29499.75,29494.0,29496.75,828.0,
433366,MNQ,1m,1788236280000,29496.25,29498.25,29493.0,29495.25,421.0,
433367,MNQ,1m,1788236340000,29495.0,29497.5,29494.0,29495.75,291.0,
433368,MNQ,1m,1788236400000,29495.5,29497.0,29494.25,29495.25,232.0,
433369,MNQ,1m,1788236460000,29495.5,29501.0,29495.5,29497.25,569.0,
433370,MNQ,1m,1788236520000,29497.5,29499.5,29493.75,29495.5,314.0,
433371,MNQ,1m,1788236580000,29494.75,29494.75,29493.0,29494.25,215.0,
433372,MNQ,1m,1788236640000,29495.0,29498.0,29495.0,29496.25,164.0,
433373,MNQ,1m,1788236700000,29496.25,29501.25,29496.25,29500.75,405.0,
433374,MNQ,1m,1788236760000,29500.75,29501.75,29498.75,29500.5,665.0,
433375,MNQ,1m,1788236820000,29500.75,29500.75,29490.5,29491.25,974.0,
433376,MNQ,1m,1788236880000,29491.25,29492.25,29487.75,29487.75,596.0,
433377,MNQ,1m,1788236940000,29487.75,29496.5,29485.5,29493.0,862.0,
433378,MNQ,1m,1788237000000,29493.25,29498.0,29489.75,29497.5,613.0,
433379,MNQ,1m,1788237060000,29497.75,29502.25,29491.75,29496.0,846.0,
433380,MNQ,1m,1788237120000,29496.25,29496.25,29493.75,29494.75,194.0,
433381,MNQ,1m,1788237180000,29494.25,29496.5,29492.75,29496.5,176.0,
433382,MNQ,1m,1788237240000,29496.25,29496.25,29493.5,29494.75,147.0,
433383,MNQ,1m,1788237300000,29495.0,29496.0,29493.25,29494.25,155.0,
433384,MNQ,1m,1788237360000,29493.75,29495.75,29492.0,29495.0,226.0,
433385,MNQ,1m,1788237420000,29495.5,29500.0,29495.0,29499.0,349.0,
433386,MNQ,1m,1788237480000,29499.0,29499.5,29492.5,29493.25,376.0,
433387,MNQ,1m,1788237540000,29494.0,29496.25,29487.0,29489.5,520.0,
433388,MNQ,1m,1788237600000,29489.5,29491.5,29487.5,29488.0,259.0,
433389,MNQ,1m,1788237660000,29488.0,29489.0,29480.0,29482.5,886.0,
433390,MNQ,1m,1788237720000,29482.75,29484.0,29480.5,29482.0,421.0,
433391,MNQ,1m,1788237780000,29481.75,29483.75,29477.0,29477.0,626.0,
433392,MNQ,1m,1788237840000,29477.25,29477.75,29470.25,29470.5,1151.0,
