ts_ct,session,event,reason,plan_version_in_force,plan_age_min,move_pts_15m,evidence
2026-09-03 10:04:54,NY,skipped,min_interval,2026-09-03:NY v4,20.4,101.5,09-03 10:04:54 🗓️ level wake seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.00) on NY 2026-09-03 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-03 10:05:01,NY,skipped,min_interval,2026-09-03:NY v4,20.5,101.5,09-03 10:05:01 🗓️ level wake seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.16) on NY 2026-09-03 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-03 10:06:54,NY,skipped,min_interval,2026-09-03:NY v4,22.4,101.5,09-03 10:06:54 🗓️ level wake seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.17) on NY 2026-09-03 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-03 10:08:54,NY,skipped,min_interval,2026-09-03:NY v4,24.4,101.5,09-03 10:08:54 🗓️ level wake seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.18) on NY 2026-09-03 — SKIPPED: 30m elapsed < wake_min_interval_min (30m).
2026-09-03 10:10:54,NY,proceeded,cooldown_warn_first_NOT_enforced,2026-09-03:NY v4,26.4,101.5,09-03 10:10:54 ⏱ wake would_skip: cooldown 26 min since the last wake-authored version (cooldown 30m) — seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.22) on NY. WARN-first: the wake PROCEEDS. Recorded n=3 (class 47)
2026-09-03 10:10:54,NY,fired,proceed,2026-09-03:NY v4,26.4,101.5,"09-03 10:10:54 🗓️ level wake seated Supply·1h invalidated: close 29363.50 above 29209.25 (noise 10.22) on NY 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 10:15:00,NY,no_wake_line,no_candidate_or_loop_not_running,2026-09-03:NY v5,0.2,70.75,"15m bar 2026-09-03 10:15 o=29464.75 h=29539.75 l=29453.5 c=29535.5; zero wake lines in [10:15,10:30) across nofx_2026-09-02.log+nofx_2026-09-03.log"
2026-09-03 10:30:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,15.7,-29.75,"09-03 10:30:29 ⏱ wake SKIPPED: cooldown 15 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=4 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:32:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,17.7,-29.75,"09-03 10:32:29 ⏱ wake SKIPPED: cooldown 17 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=5 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:34:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,19.7,-29.75,"09-03 10:34:29 ⏱ wake SKIPPED: cooldown 19 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=6 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:35:01,NY,skipped,cooldown_enforced,2026-09-03:NY v5,20.3,-29.75,"09-03 10:35:01 ⏱ wake SKIPPED: cooldown 20 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=7 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:36:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,21.7,-29.75,"09-03 10:36:29 ⏱ wake SKIPPED: cooldown 21 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=8 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:38:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,23.7,-29.75,"09-03 10:38:29 ⏱ wake SKIPPED: cooldown 23 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=9 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:40:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,25.7,-29.75,"09-03 10:40:29 ⏱ wake SKIPPED: cooldown 25 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=10 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:42:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,27.7,-29.75,"09-03 10:42:29 ⏱ wake SKIPPED: cooldown 27 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=11 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:44:29,NY,skipped,cooldown_enforced,2026-09-03:NY v5,29.7,-29.75,"09-03 10:44:29 ⏱ wake SKIPPED: cooldown 29 min since the last wake-authored version (cooldown 30m) — 15m FVG [29367.75–29453.50] on NY. Recorded n=12 (class 47, enforcing since 2026-09-03)"
2026-09-03 10:45:01,NY,fired,proceed,2026-09-03:NY v5,30.3,31.75,"09-03 10:45:01 🗓️ level wake 15m FVG [29367.75–29453.50] on NY 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 11:00:29,NY,skipped,min_interval,2026-09-03:NY v6,10.5,-19.5,09-03 11:00:29 🗓️ level wake seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.33) on NY 2026-09-03 — SKIPPED: 15m elapsed < wake_min_interval_min (30m).
2026-09-03 11:02:29,NY,skipped,min_interval,2026-09-03:NY v6,12.5,-19.5,09-03 11:02:29 🗓️ level wake seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.38) on NY 2026-09-03 — SKIPPED: 17m elapsed < wake_min_interval_min (30m).
2026-09-03 11:04:29,NY,skipped,min_interval,2026-09-03:NY v6,14.5,-19.5,09-03 11:04:29 🗓️ level wake seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.42) on NY 2026-09-03 — SKIPPED: 19m elapsed < wake_min_interval_min (30m).
2026-09-03 11:05:00,NY,skipped,min_interval,2026-09-03:NY v6,15.1,-19.5,09-03 11:05:00 🗓️ level wake seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.50) on NY 2026-09-03 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-03 11:06:29,NY,skipped,min_interval,2026-09-03:NY v6,16.5,-19.5,09-03 11:06:29 🗓️ level wake seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.60) on NY 2026-09-03 — SKIPPED: 21m elapsed < wake_min_interval_min (30m).
2026-09-03 11:08:29,NY,skipped,min_interval,2026-09-03:NY v6,18.5,-19.5,09-03 11:08:29 🗓️ level wake seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.60) on NY 2026-09-03 — SKIPPED: 23m elapsed < wake_min_interval_min (30m).
2026-09-03 11:12:33,NY,skipped,cooldown_enforced,2026-09-03:NY v6,22.6,-19.5,"09-03 11:12:33 ⏱ wake SKIPPED: cooldown 22 min since the last wake-authored version (cooldown 30m) — seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.60) on NY. Recorded n=13 (class 47, enforcing since 2026-09-03)"
2026-09-03 11:14:33,NY,skipped,cooldown_enforced,2026-09-03:NY v6,24.6,-19.5,"09-03 11:14:33 ⏱ wake SKIPPED: cooldown 24 min since the last wake-authored version (cooldown 30m) — seated OB(bear)·1h invalidated: close 29538.25 above 29502.88 (noise 9.60) on NY. Recorded n=14 (class 47, enforcing since 2026-09-03)"
2026-09-03 11:15:01,NY,skipped,cooldown_enforced,2026-09-03:NY v6,25.1,-22.75,"09-03 11:15:01 ⏱ wake SKIPPED: cooldown 25 min since the last wake-authored version (cooldown 30m) — seated OB(bear)·1h invalidated: close 29519.25 above 29502.88 (noise 8.92) on NY. Recorded n=15 (class 47, enforcing since 2026-09-03)"
2026-09-03 11:16:33,NY,skipped,cooldown_enforced,2026-09-03:NY v6,26.6,-22.75,"09-03 11:16:33 ⏱ wake SKIPPED: cooldown 26 min since the last wake-authored version (cooldown 30m) — seated OB(bear)·1h invalidated: close 29519.25 above 29502.88 (noise 9.03) on NY. Recorded n=16 (class 47, enforcing since 2026-09-03)"
2026-09-03 11:18:33,NY,skipped,cooldown_enforced,2026-09-03:NY v6,28.6,-22.75,"09-03 11:18:33 ⏱ wake SKIPPED: cooldown 28 min since the last wake-authored version (cooldown 30m) — seated OB(bear)·1h invalidated: close 29519.25 above 29502.88 (noise 9.04) on NY. Recorded n=17 (class 47, enforcing since 2026-09-03)"
2026-09-03 11:20:33,NY,fired,proceed,2026-09-03:NY v6,30.6,-22.75,"09-03 11:20:33 🗓️ level wake seated OB(bear)·1h invalidated: close 29519.25 above 29502.88 (noise 9.11) on NY 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 12:23:33,NY,context_process_down,log_gap_114min_no_shutdown_line,2026-09-03:NY v7 (dormant since 12:15:00),55.7,,last log line 09-03 12:23:33 -> next 14:18:24 in /home/hoang/nofx/data/nofx_2026-09-03.log; decision_records cycle 27247 12:22:44 -> 27248 15:08:51
2026-09-03 14:18:24,NY,context_feed_down,no_NT8_bar_after_restart_until_session_end,2026-09-03:NY v7 (dormant),170.5,-5.0,"grep 'FEED DOWN' nofx_2026-09-03.log -> 14:28:39 (10m0s) .. 14:58:28 (40m0s), 31 consecutive lines; cycles 13/14/15 all 'skipping decision cycle - no balance frame yet'"
2026-09-03 14:45:00,none,context_read_window_blackout,"NY WindowEndCT=14:45, ASIA ReadCT=16:30 -> inSessionReadWindow false for 105 min",none,,,"auto_trader_planner.go:206 'if !inSessionReadWindow(now, s.ReadCT, s.WindowEndCT) { continue }'; registry from system_config.session_registry"
2026-09-03 16:37:36,ASIA,plan_authored,ASIA_scheduled_read (NOT a wake),2026-09-03:ASIA v1,0.0,,"sqlite3 plans: the ONLY plan version with created_at in [12:00,17:00) CT on 2026-09-03"
2026-09-03 18:00:24,ASIA,fired,proceed,2026-09-03:ASIA v1,82.8,-4.75,"09-03 18:00:24 🗓️ level wake seated OB(bear)·1h invalidated: close 29508.50 above 29502.88 (noise 4.24) on ASIA 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 18:10:56,ASIA,fired,proceed,2026-09-03:ASIA v1,93.3,-4.75,"09-03 18:10:56 🗓️ level wake seated OB(bear)·1h invalidated: close 29508.50 above 29502.88 (noise 4.36) on ASIA 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 18:30:57,ASIA,skipped,min_interval,2026-09-03:ASIA v1,113.3,-1.75,09-03 18:30:57 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-03 18:32:57,ASIA,skipped,min_interval,2026-09-03:ASIA v1,115.3,-1.75,09-03 18:32:57 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-03 18:34:57,ASIA,skipped,min_interval,2026-09-03:ASIA v1,117.3,-1.75,09-03 18:34:57 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-03 18:35:01,ASIA,skipped,min_interval,2026-09-03:ASIA v1,117.4,-1.75,09-03 18:35:01 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-03 18:37:09,ASIA,skipped,min_interval,2026-09-03:ASIA v1,119.5,-1.75,09-03 18:37:09 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-03 18:39:09,ASIA,skipped,min_interval,2026-09-03:ASIA v1,121.5,-1.75,09-03 18:39:09 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-03 18:41:09,ASIA,fired,proceed,2026-09-03:ASIA v1,123.5,-1.75,"09-03 18:41:09 🗓️ level wake seated OB(bear)·1h invalidated: close 29507.50 above 29502.88 (noise 3.97) on ASIA 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 18:49:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,1.3,-1.75,09-03 18:49:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29506.00 below 29545.00 (noise 3.84) on ASIA 2026-09-03 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-03 18:51:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,3.3,-1.75,09-03 18:51:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29506.00 below 29545.00 (noise 3.84) on ASIA 2026-09-03 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-03 18:53:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,5.3,-1.75,09-03 18:53:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29506.00 below 29545.00 (noise 3.84) on ASIA 2026-09-03 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-03 18:55:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,7.3,-1.75,09-03 18:55:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29506.00 below 29545.00 (noise 3.86) on ASIA 2026-09-03 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-03 18:57:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,9.3,-1.75,09-03 18:57:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29506.00 below 29545.00 (noise 3.86) on ASIA 2026-09-03 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-03 18:59:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,11.3,-1.75,09-03 18:59:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29506.00 below 29545.00 (noise 3.86) on ASIA 2026-09-03 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-03 19:01:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,13.3,6.75,09-03 19:01:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.79) on ASIA 2026-09-03 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-03 19:03:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,15.3,6.75,09-03 19:03:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.79) on ASIA 2026-09-03 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-03 19:05:09,ASIA,skipped,min_interval,2026-09-03:ASIA v2,17.3,6.75,09-03 19:05:09 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.82) on ASIA 2026-09-03 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-03 19:08:06,ASIA,skipped,cooldown_enforced,2026-09-03:ASIA v2,20.2,6.75,"09-03 19:08:06 ⏱ wake SKIPPED: cooldown 20 min since the last wake-authored version (cooldown 30m) — seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.90) on ASIA. Recorded n=1 (class 47, enforcing since 2026-09-03)"
2026-09-03 19:10:06,ASIA,skipped,cooldown_enforced,2026-09-03:ASIA v2,22.2,6.75,"09-03 19:10:06 ⏱ wake SKIPPED: cooldown 22 min since the last wake-authored version (cooldown 30m) — seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.90) on ASIA. Recorded n=2 (class 47, enforcing since 2026-09-03)"
2026-09-03 19:12:06,ASIA,skipped,cooldown_enforced,2026-09-03:ASIA v2,24.2,6.75,"09-03 19:12:06 ⏱ wake SKIPPED: cooldown 24 min since the last wake-authored version (cooldown 30m) — seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.90) on ASIA. Recorded n=3 (class 47, enforcing since 2026-09-03)"
2026-09-03 19:14:06,ASIA,skipped,cooldown_enforced,2026-09-03:ASIA v2,26.2,6.75,"09-03 19:14:06 ⏱ wake SKIPPED: cooldown 26 min since the last wake-authored version (cooldown 30m) — seated OB(bull)·4h (HTF) invalidated: close 29504.50 below 29545.00 (noise 3.90) on ASIA. Recorded n=4 (class 47, enforcing since 2026-09-03)"
2026-09-03 19:16:09,ASIA,skipped,cooldown_enforced,2026-09-03:ASIA v2,28.3,18.0,"09-03 19:16:09 ⏱ wake SKIPPED: cooldown 28 min since the last wake-authored version (cooldown 30m) — seated OB(bull)·4h (HTF) invalidated: close 29510.50 below 29545.00 (noise 3.69) on ASIA. Recorded n=5 (class 47, enforcing since 2026-09-03)"
2026-09-03 19:18:06,ASIA,fired,proceed,2026-09-03:ASIA v2,30.2,18.0,"09-03 19:18:06 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29510.50 below 29545.00 (noise 3.79) on ASIA 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 19:30:06,ASIA,skipped,min_interval,2026-09-03:ASIA v3,1.5,4.5,09-03 19:30:06 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.61) on ASIA 2026-09-03 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-03 19:32:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,3.5,4.5,09-03 19:32:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.65) on ASIA 2026-09-03 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-03 19:34:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,5.5,4.5,09-03 19:34:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.73) on ASIA 2026-09-03 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-03 19:36:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,7.5,4.5,09-03 19:36:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.73) on ASIA 2026-09-03 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-03 19:38:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,9.5,4.5,09-03 19:38:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.73) on ASIA 2026-09-03 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-03 19:40:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,11.5,4.5,09-03 19:40:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.73) on ASIA 2026-09-03 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-03 19:42:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,13.5,4.5,09-03 19:42:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.73) on ASIA 2026-09-03 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-03 19:44:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,15.5,4.5,09-03 19:44:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29528.00 below 29545.00 (noise 3.76) on ASIA 2026-09-03 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-03 19:46:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,17.5,-1.75,09-03 19:46:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29532.00 below 29545.00 (noise 3.57) on ASIA 2026-09-03 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-03 19:48:05,ASIA,skipped,min_interval,2026-09-03:ASIA v3,19.5,-1.75,09-03 19:48:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29532.00 below 29545.00 (noise 3.57) on ASIA 2026-09-03 — SKIPPED: 30m elapsed < wake_min_interval_min (30m).
2026-09-03 19:50:05,ASIA,proceeded,fastmarket_bypass,2026-09-03:ASIA v3,21.5,-1.75,"09-03 19:50:05 ⏱ wake cooldown bypassed: fast market 2.4×ATR (cooldown 21 min since the last wake-authored version, cooldown 30m) — seated OB(bull)·4h (HTF) invalidated: close 29532.00 below 29545.00 (noise 3.61) on ASIA. Proceeding (class 47, owner ruling 2026-09-03)"
2026-09-03 19:50:05,ASIA,fired,proceed,2026-09-03:ASIA v3,21.5,-1.75,"09-03 19:50:05 🗓️ level wake seated OB(bull)·4h (HTF) invalidated: close 29532.00 below 29545.00 (noise 3.61) on ASIA 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 19:54:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,0.5,-1.75,09-03 19:54:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29532.00 below 29574.38 (noise 3.61) on ASIA 2026-09-03 — SKIPPED: 4m elapsed < wake_min_interval_min (30m).
2026-09-03 19:56:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,2.5,-1.75,09-03 19:56:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29532.00 below 29574.38 (noise 3.61) on ASIA 2026-09-03 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-03 19:58:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,4.5,-1.75,09-03 19:58:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29532.00 below 29574.38 (noise 3.61) on ASIA 2026-09-03 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
2026-09-03 20:00:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,6.5,-7.0,09-03 20:00:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.39) on ASIA 2026-09-03 — SKIPPED: 10m elapsed < wake_min_interval_min (30m).
2026-09-03 20:02:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,8.5,-7.0,09-03 20:02:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.44) on ASIA 2026-09-03 — SKIPPED: 12m elapsed < wake_min_interval_min (30m).
2026-09-03 20:04:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,10.5,-7.0,09-03 20:04:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.53) on ASIA 2026-09-03 — SKIPPED: 14m elapsed < wake_min_interval_min (30m).
2026-09-03 20:06:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,12.5,-7.0,09-03 20:06:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.53) on ASIA 2026-09-03 — SKIPPED: 16m elapsed < wake_min_interval_min (30m).
2026-09-03 20:08:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,14.5,-7.0,09-03 20:08:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.53) on ASIA 2026-09-03 — SKIPPED: 18m elapsed < wake_min_interval_min (30m).
2026-09-03 20:10:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,16.5,-7.0,09-03 20:10:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.53) on ASIA 2026-09-03 — SKIPPED: 20m elapsed < wake_min_interval_min (30m).
2026-09-03 20:12:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,18.5,-7.0,09-03 20:12:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.53) on ASIA 2026-09-03 — SKIPPED: 22m elapsed < wake_min_interval_min (30m).
2026-09-03 20:14:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,20.5,-7.0,09-03 20:14:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29530.00 below 29574.38 (noise 3.53) on ASIA 2026-09-03 — SKIPPED: 24m elapsed < wake_min_interval_min (30m).
2026-09-03 20:16:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,22.5,18.0,09-03 20:16:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.32) on ASIA 2026-09-03 — SKIPPED: 26m elapsed < wake_min_interval_min (30m).
2026-09-03 20:18:04,ASIA,skipped,min_interval,2026-09-03:ASIA v4,24.5,18.0,09-03 20:18:04 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.39) on ASIA 2026-09-03 — SKIPPED: 28m elapsed < wake_min_interval_min (30m).
2026-09-03 20:20:03,ASIA,skipped,min_interval,2026-09-03:ASIA v4,26.5,18.0,09-03 20:20:03 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.41) on ASIA 2026-09-03 — SKIPPED: 30m elapsed < wake_min_interval_min (30m).
2026-09-03 20:22:03,ASIA,skipped,cooldown_enforced,2026-09-03:ASIA v4,28.5,18.0,"09-03 20:22:03 ⏱ wake SKIPPED: cooldown 28 min since the last wake-authored version (cooldown 30m) — seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.53) on ASIA. Recorded n=6 (class 47, enforcing since 2026-09-03)"
2026-09-03 20:24:03,ASIA,fired,proceed,2026-09-03:ASIA v4,30.5,18.0,"09-03 20:24:03 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29523.00 below 29574.38 (noise 3.57) on ASIA 2026-09-03 — waking the planner (W6, 5th wake-up)."
2026-09-03 20:30:03,ASIA,skipped,min_interval,2026-09-03:ASIA v4,36.5,5.0,09-03 20:30:03 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29540.75 below 29574.38 (noise 3.34) on ASIA 2026-09-03 — SKIPPED: 6m elapsed < wake_min_interval_min (30m).
2026-09-03 20:32:02,ASIA,skipped,min_interval,2026-09-03:ASIA v4,38.5,5.0,09-03 20:32:02 🗓️ level wake seated OB(bull)·1h (HTF) invalidated: close 29540.75 below 29574.38 (noise 3.41) on ASIA 2026-09-03 — SKIPPED: 8m elapsed < wake_min_interval_min (30m).
